ProductKey;OrderDateKey;CustomerKey;SalesTerritoryKey;OrderNumber;Quantity;Discount;TotalCost;SalesAmount;Freight
480;20131227;12830;7;SO74040;1;0;0,8565;2,29;0,0573
225;20131227;12957;4;SO74041;1;0;6,9223;8,99;0,2248
539;20131227;11501;6;SO74042;1;0;9,3463;24,99;0,6248
541;20131227;27011;1;SO74043;1;0;10,8423;28,99;0,7248
530;20131227;27011;1;SO74043;1;0;1,8663;4,99;0,1248
480;20131227;27011;1;SO74043;1;0;0,8565;2,29;0,0573
463;20131227;25440;4;SO74044;1;0;9,1593;24,49;0,6123
540;20131227;25440;4;SO74044;1;0;12,1924;32,60;0,815
536;20131227;23565;4;SO74045;1;0;11,2163;29,99;0,7498
528;20131227;23565;4;SO74045;1;0;1,8663;4,99;0,1248
477;20131227;21735;4;SO74046;1;0;1,8663;4,99;0,1248
478;20131227;21735;4;SO74046;1;0;3,7363;9,99;0,2498
487;20131227;21735;4;SO74046;1;0;20,5663;54,99;1,3748
465;20131227;21735;4;SO74046;1;0;9,1593;24,49;0,6123
478;20131227;20778;1;SO74047;1;0;3,7363;9,99;0,2498
477;20131227;20778;1;SO74047;1;0;1,8663;4,99;0,1248
222;20131227;20778;1;SO74047;1;0;13,0863;34,99;0,8748
465;20131227;20778;1;SO74047;1;0;9,1593;24,49;0,6123
474;20131227;18887;1;SO74048;1;0;26,1763;69,99;1,7498
472;20131227;18887;1;SO74048;1;0;23,749;63,50;1,5875
475;20131227;11738;6;SO74049;1;0;26,1763;69,99;1,7498
234;20131227;11738;6;SO74049;1;0;38,4923;49,99;1,2498
477;20131227;18434;4;SO74050;1;0;1,8663;4,99;0,1248
475;20131227;18996;4;SO74051;1;0;26,1763;69,99;1,7498
528;20131227;15848;1;SO74052;1;0;1,8663;4,99;0,1248
217;20131227;15848;1;SO74052;1;0;13,0863;34,99;0,8748
474;20131227;15110;8;SO74053;1;0;26,1763;69,99;1,7498
539;20131227;19936;8;SO74054;1;0;9,3463;24,99;0,6248
529;20131227;19936;8;SO74054;1;0;1,4923;3,99;0,0998
536;20131227;19356;8;SO74055;1;0;11,2163;29,99;0,7498
528;20131227;19356;8;SO74055;1;0;1,8663;4,99;0,1248
225;20131227;19356;8;SO74055;1;0;6,9223;8,99;0,2248
214;20131227;19356;8;SO74055;1;0;13,0863;34,99;0,8748
529;20131227;22830;8;SO74056;1;0;1,4923;3,99;0,0998
480;20131227;22830;8;SO74056;1;0;0,8565;2,29;0,0573
484;20131227;22830;8;SO74056;1;0;2,9733;7,95;0,1988
536;20131227;28759;10;SO74057;1;0;11,2163;29,99;0,7498
528;20131227;28759;10;SO74057;1;0;1,8663;4,99;0,1248
217;20131227;28759;10;SO74057;1;0;13,0863;34,99;0,8748
530;20131227;27330;8;SO74058;1;0;1,8663;4,99;0,1248
225;20131227;27330;8;SO74058;1;0;6,9223;8,99;0,2248
541;20131227;27330;8;SO74058;1;0;10,8423;28,99;0,7248
537;20131227;11532;1;SO74059;1;0;13,09;35,00;0,875
528;20131227;11532;1;SO74059;1;0;1,8663;4,99;0,1248
480;20131227;11532;1;SO74059;1;0;0,8565;2,29;0,0573
530;20131227;15449;10;SO74060;1;0;1,8663;4,99;0,1248
480;20131227;15449;10;SO74060;1;0;0,8565;2,29;0,0573
537;20131227;13751;6;SO74061;1;0;13,09;35,00;0,875
528;20131227;13751;6;SO74061;1;0;1,8663;4,99;0,1248
485;20131227;13751;6;SO74061;1;0;8,2205;21,98;0,5495
222;20131227;13751;6;SO74061;1;0;13,0863;34,99;0,8748
537;20131227;12963;1;SO74062;1;0;13,09;35,00;0,875
528;20131227;12963;1;SO74062;1;0;1,8663;4,99;0,1248
214;20131227;12963;1;SO74062;1;0;13,0863;34,99;0,8748
467;20131227;12963;1;SO74062;1;0;9,1593;24,49;0,6123
363;20131227;18827;1;SO74063;1;0;1251,9813;2294,99;57,3748
214;20131227;18827;1;SO74063;1;0;13,0863;34,99;0,8748
357;20131227;18561;4;SO74064;1;0;1265,6195;2319,99;57,9998
478;20131227;18561;4;SO74064;1;0;3,7363;9,99;0,2498
477;20131227;18561;4;SO74064;1;0;1,8663;4,99;0,1248
487;20131227;18561;4;SO74064;1;0;20,5663;54,99;1,3748
589;20131227;15502;1;SO74065;1;0;419,7784;769,49;19,2373
214;20131227;15502;1;SO74065;1;0;13,0863;34,99;0,8748
587;20131227;15467;4;SO74066;1;0;419,7784;769,49;19,2373
225;20131227;15467;4;SO74066;1;0;6,9223;8,99;0,2248
474;20131227;15467;4;SO74066;1;0;26,1763;69,99;1,7498
589;20131227;15334;6;SO74067;1;0;419,7784;769,49;19,2373
475;20131227;15334;6;SO74067;1;0;26,1763;69,99;1,7498
225;20131227;15334;6;SO74067;1;0;6,9223;8,99;0,2248
589;20131227;15475;4;SO74068;1;0;419,7784;769,49;19,2373
528;20131227;15475;4;SO74068;1;0;1,8663;4,99;0,1248
536;20131227;15475;4;SO74068;1;0;11,2163;29,99;0,7498
592;20131227;22748;6;SO74069;1;0;308,2179;564,99;14,1248
478;20131227;22748;6;SO74069;1;0;3,7363;9,99;0,2498
214;20131227;22748;6;SO74069;1;0;13,0863;34,99;0,8748
357;20131227;12762;4;SO74070;1;0;1265,6195;2319,99;57,9998
537;20131227;12762;4;SO74070;1;0;13,09;35,00;0,875
578;20131227;13777;10;SO74071;1;0;755,1508;1214,85;30,3713
225;20131227;13777;10;SO74071;1;0;6,9223;8,99;0,2248
569;20131227;16033;10;SO74072;1;0;461,4448;742,35;18,5588
568;20131227;12808;10;SO74073;1;0;461,4448;742,35;18,5588
568;20131227;13580;8;SO74074;1;0;461,4448;742,35;18,5588
214;20131227;13580;8;SO74074;1;0;13,0863;34,99;0,8748
372;20131227;22930;9;SO74075;1;0;1554,9479;2443,35;61,0838
479;20131227;22930;9;SO74075;1;0;3,3623;8,99;0,2248
477;20131227;22930;9;SO74075;1;0;1,8663;4,99;0,1248
374;20131227;22207;9;SO74076;1;0;1554,9479;2443,35;61,0838
222;20131227;22207;9;SO74076;1;0;13,0863;34,99;0,8748
355;20131227;16612;9;SO74077;1;0;1265,6195;2319,99;57,9998
571;20131227;26676;4;SO74078;1;0;461,4448;742,35;18,5588
477;20131227;26676;4;SO74078;1;0;1,8663;4,99;0,1248
479;20131227;26676;4;SO74078;1;0;3,3623;8,99;0,2248
563;20131227;28288;4;SO74079;1;0;1481,9379;2384,07;59,6018
477;20131227;28288;4;SO74079;1;0;1,8663;4,99;0,1248
479;20131227;28288;4;SO74079;1;0;3,3623;8,99;0,2248
488;20131227;28288;4;SO74079;1;0;41,5723;53,99;1,3498
225;20131227;28288;4;SO74079;1;0;6,9223;8,99;0,2248
577;20131227;24310;6;SO74080;1;0;755,1508;1214,85;30,3713
541;20131227;24310;6;SO74080;1;0;10,8423;28,99;0,7248
530;20131227;24310;6;SO74080;1;0;1,8663;4,99;0,1248
480;20131227;24310;6;SO74080;1;0;0,8565;2,29;0,0573
576;20131227;25038;1;SO74081;1;0;1481,9379;2384,07;59,6018
490;20131227;25038;1;SO74081;1;0;41,5723;53,99;1,3498
388;20131227;22236;4;SO74082;1;0;713,0798;1120,49;28,0123
467;20131227;22236;4;SO74082;1;0;9,1593;24,49;0,6123
222;20131227;22236;4;SO74082;1;0;13,0863;34,99;0,8748
390;20131227;22238;1;SO74083;1;0;713,0798;1120,49;28,0123
214;20131227;22238;1;SO74083;1;0;13,0863;34,99;0,8748
580;20131227;19004;4;SO74084;1;0;1082,51;1700,99;42,5248
529;20131227;19004;4;SO74084;1;0;1,4923;3,99;0,0998
539;20131227;19004;4;SO74084;1;0;9,3463;24,99;0,6248
214;20131227;19004;4;SO74084;1;0;13,0863;34,99;0,8748
582;20131227;19112;4;SO74085;1;0;1082,51;1700,99;42,5248
539;20131227;19112;4;SO74085;1;0;9,3463;24,99;0,6248
529;20131227;19112;4;SO74085;1;0;1,4923;3,99;0,0998
222;20131227;19112;4;SO74085;1;0;13,0863;34,99;0,8748
581;20131227;14730;4;SO74086;1;0;1082,51;1700,99;42,5248
539;20131227;14730;4;SO74086;1;0;9,3463;24,99;0,6248
529;20131227;14730;4;SO74086;1;0;1,4923;3,99;0,0998
486;20131227;14730;4;SO74086;1;0;59,466;159,00;3,975
581;20131227;26983;8;SO74087;1;0;1082,51;1700,99;42,5248
214;20131227;26983;8;SO74087;1;0;13,0863;34,99;0,8748
225;20131227;26983;8;SO74087;1;0;6,9223;8,99;0,2248
604;20131227;27818;10;SO74088;1;0;343,6496;539,99;13,4998
479;20131227;27818;10;SO74088;1;0;3,3623;8,99;0,2248
477;20131227;27818;10;SO74088;1;0;1,8663;4,99;0,1248
489;20131227;27818;10;SO74088;1;0;41,5723;53,99;1,3498
605;20131227;13606;8;SO74089;1;0;343,6496;539,99;13,4998
584;20131227;24037;7;SO74090;1;0;343,6496;539,99;13,4998
584;20131227;14714;7;SO74091;1;0;343,6496;539,99;13,4998
479;20131227;14714;7;SO74091;1;0;3,3623;8,99;0,2248
225;20131227;14714;7;SO74091;1;0;6,9223;8,99;0,2248
477;20131227;14714;7;SO74091;1;0;1,8663;4,99;0,1248
575;20131227;12263;10;SO74092;1;0;1481,9379;2384,07;59,6018
477;20131227;12263;10;SO74092;1;0;1,8663;4,99;0,1248
479;20131227;12263;10;SO74092;1;0;3,3623;8,99;0,2248
222;20131227;12263;10;SO74092;1;0;13,0863;34,99;0,8748
566;20131227;11947;9;SO74093;1;0;461,4448;742,35;18,5588
606;20131227;29345;9;SO74094;1;0;343,6496;539,99;13,4998
217;20131227;29345;9;SO74094;1;0;13,0863;34,99;0,8748
578;20131227;28102;9;SO74095;1;0;755,1508;1214,85;30,3713
217;20131227;28102;9;SO74095;1;0;13,0863;34,99;0,8748
228;20131227;28102;9;SO74095;1;0;38,4923;49,99;1,2498
575;20131226;13966;9;SO73940;1;0;1481,9379;2384,07;59,6018
477;20131226;13966;9;SO73940;1;0;1,8663;4,99;0,1248
479;20131226;13966;9;SO73940;1;0;3,3623;8,99;0,2248
231;20131226;12088;1;SO73941;1;0;38,4923;49,99;1,2498
482;20131226;12088;1;SO73941;1;0;3,3623;8,99;0,2248
535;20131226;11114;9;SO73942;1;0;9,3463;24,99;0,6248
528;20131226;11114;9;SO73942;1;0;1,8663;4,99;0,1248
214;20131226;11114;9;SO73942;1;0;13,0863;34,99;0,8748
539;20131226;15584;9;SO73943;1;0;9,3463;24,99;0,6248
480;20131226;15584;9;SO73943;1;0;0,8565;2,29;0,0573
539;20131226;17076;9;SO73944;1;0;9,3463;24,99;0,6248
529;20131226;17076;9;SO73944;1;0;1,4923;3,99;0,0998
529;20131226;14677;9;SO73945;1;0;1,4923;3,99;0,0998
539;20131226;14677;9;SO73945;1;0;9,3463;24,99;0,6248
480;20131226;14677;9;SO73945;1;0;0,8565;2,29;0,0573
528;20131226;20248;9;SO73946;1;0;1,8663;4,99;0,1248
536;20131226;20248;9;SO73946;1;0;11,2163;29,99;0,7498
217;20131226;20248;9;SO73946;1;0;13,0863;34,99;0,8748
485;20131226;19100;9;SO73947;1;0;8,2205;21,98;0,5495
487;20131226;19100;9;SO73947;1;0;20,5663;54,99;1,3748
528;20131226;11913;9;SO73948;1;0;1,8663;4,99;0,1248
480;20131226;11913;9;SO73948;1;0;0,8565;2,29;0,0573
214;20131226;17503;9;SO73949;1;0;13,0863;34,99;0,8748
529;20131226;13635;9;SO73950;1;0;1,4923;3,99;0,0998
222;20131226;13635;9;SO73950;1;0;13,0863;34,99;0,8748
463;20131226;13635;9;SO73950;1;0;9,1593;24,49;0,6123
487;20131226;13120;9;SO73951;1;0;20,5663;54,99;1,3748
484;20131226;13120;9;SO73951;1;0;2,9733;7,95;0,1988
372;20131226;16940;8;SO73952;1;0;1554,9479;2443,35;61,0838
483;20131226;16940;8;SO73952;1;0;44,88;120,00;3,00
376;20131226;15687;7;SO73953;1;0;1554,9479;2443,35;61,0838
225;20131226;15687;7;SO73953;1;0;6,9223;8,99;0,2248
214;20131226;15687;7;SO73953;1;0;13,0863;34,99;0,8748
479;20131226;13155;9;SO73954;1;0;3,3623;8,99;0,2248
363;20131226;21527;7;SO73955;1;0;1251,9813;2294,99;57,3748
355;20131226;19940;10;SO73956;1;0;1265,6195;2319,99;57,9998
483;20131226;19940;10;SO73956;1;0;44,88;120,00;3,00
599;20131226;23233;8;SO73957;1;0;294,5797;539,99;13,4998
478;20131226;23233;8;SO73957;1;0;3,7363;9,99;0,2498
477;20131226;23233;8;SO73957;1;0;1,8663;4,99;0,1248
214;20131226;23233;8;SO73957;1;0;13,0863;34,99;0,8748
234;20131226;23233;8;SO73957;1;0;38,4923;49,99;1,2498
591;20131226;16289;7;SO73958;1;0;308,2179;564,99;14,1248
485;20131226;16289;7;SO73958;1;0;8,2205;21,98;0,5495
478;20131226;16289;7;SO73958;1;0;3,7363;9,99;0,2498
228;20131226;12070;4;SO73959;1;0;38,4923;49,99;1,2498
530;20131226;11510;6;SO73960;1;0;1,8663;4,99;0,1248
477;20131226;11510;6;SO73960;1;0;1,8663;4,99;0,1248
479;20131226;11510;6;SO73960;1;0;3,3623;8,99;0,2248
482;20131226;11510;6;SO73960;1;0;3,3623;8,99;0,2248
529;20131226;28636;4;SO73961;1;0;1,4923;3,99;0,0998
539;20131226;28636;4;SO73961;1;0;9,3463;24,99;0,6248
237;20131226;28636;4;SO73961;1;0;38,4923;49,99;1,2498
541;20131226;27244;1;SO73962;1;0;10,8423;28,99;0,7248
530;20131226;27244;1;SO73962;1;0;1,8663;4,99;0,1248
480;20131226;27244;1;SO73962;1;0;0,8565;2,29;0,0573
529;20131226;27475;1;SO73963;1;0;1,4923;3,99;0,0998
538;20131226;27475;1;SO73963;1;0;8,0373;21,49;0,5373
484;20131226;27475;1;SO73963;1;0;2,9733;7,95;0,1988
536;20131226;22884;1;SO73964;1;0;11,2163;29,99;0,7498
528;20131226;22884;1;SO73964;1;0;1,8663;4,99;0,1248
536;20131226;22720;4;SO73965;1;0;11,2163;29,99;0,7498
536;20131226;23698;4;SO73966;1;0;11,2163;29,99;0,7498
536;20131226;22370;4;SO73967;1;0;11,2163;29,99;0,7498
480;20131226;22370;4;SO73967;1;0;0,8565;2,29;0,0573
484;20131226;22370;4;SO73967;1;0;2,9733;7,95;0,1988
483;20131226;22370;4;SO73967;1;0;44,88;120,00;3,00
477;20131226;21414;1;SO73968;1;0;1,8663;4,99;0,1248
478;20131226;21414;1;SO73968;1;0;3,7363;9,99;0,2498
478;20131226;21314;1;SO73969;1;0;3,7363;9,99;0,2498
474;20131226;28771;6;SO73970;1;0;26,1763;69,99;1,7498
477;20131226;19638;1;SO73971;1;0;1,8663;4,99;0,1248
477;20131226;17523;4;SO73972;1;0;1,8663;4,99;0,1248
528;20131226;15877;4;SO73973;1;0;1,8663;4,99;0,1248
217;20131226;15877;4;SO73973;1;0;13,0863;34,99;0,8748
528;20131226;15891;4;SO73974;1;0;1,8663;4,99;0,1248
222;20131226;15891;4;SO73974;1;0;13,0863;34,99;0,8748
528;20131226;21480;6;SO73975;1;0;1,8663;4,99;0,1248
222;20131226;21480;6;SO73975;1;0;13,0863;34,99;0,8748
528;20131226;16726;4;SO73976;1;0;1,8663;4,99;0,1248
480;20131226;16726;4;SO73976;1;0;0,8565;2,29;0,0573
485;20131226;21431;6;SO73977;1;0;8,2205;21,98;0,5495
217;20131226;21431;6;SO73977;1;0;13,0863;34,99;0,8748
539;20131226;18035;8;SO73978;1;0;9,3463;24,99;0,6248
529;20131226;18035;8;SO73978;1;0;1,4923;3,99;0,0998
214;20131226;18035;8;SO73978;1;0;13,0863;34,99;0,8748
529;20131226;20131;7;SO73979;1;0;1,4923;3,99;0,0998
222;20131226;20131;7;SO73979;1;0;13,0863;34,99;0,8748
541;20131226;12602;10;SO73980;1;0;10,8423;28,99;0,7248
530;20131226;12602;10;SO73980;1;0;1,8663;4,99;0,1248
480;20131226;12602;10;SO73980;1;0;0,8565;2,29;0,0573
538;20131226;29447;7;SO73981;1;0;8,0373;21,49;0,5373
480;20131226;29447;7;SO73981;1;0;0,8565;2,29;0,0573
529;20131226;25545;10;SO73982;1;0;1,4923;3,99;0,0998
214;20131226;25545;10;SO73982;1;0;13,0863;34,99;0,8748
530;20131226;16542;10;SO73983;1;0;1,8663;4,99;0,1248
530;20131226;26215;10;SO73984;1;0;1,8663;4,99;0,1248
225;20131226;26215;10;SO73984;1;0;6,9223;8,99;0,2248
530;20131226;17193;10;SO73985;1;0;1,8663;4,99;0,1248
487;20131226;17193;10;SO73985;1;0;20,5663;54,99;1,3748
528;20131226;11715;4;SO73986;1;0;1,8663;4,99;0,1248
537;20131226;11715;4;SO73986;1;0;13,09;35,00;0,875
228;20131226;11715;4;SO73986;1;0;38,4923;49,99;1,2498
478;20131226;13612;10;SO73987;1;0;3,7363;9,99;0,2498
477;20131226;13612;10;SO73987;1;0;1,8663;4,99;0,1248
222;20131226;13612;10;SO73987;1;0;13,0863;34,99;0,8748
217;20131226;12325;10;SO73988;1;0;13,0863;34,99;0,8748
353;20131226;18783;1;SO73989;1;0;1265,6195;2319,99;57,9998
528;20131226;18783;1;SO73989;1;0;1,8663;4,99;0,1248
537;20131226;18783;1;SO73989;1;0;13,09;35,00;0,875
480;20131226;18783;1;SO73989;1;0;0,8565;2,29;0,0573
355;20131226;18831;4;SO73990;1;0;1265,6195;2319,99;57,9998
537;20131226;18831;4;SO73990;1;0;13,09;35,00;0,875
528;20131226;18831;4;SO73990;1;0;1,8663;4,99;0,1248
217;20131226;18831;4;SO73990;1;0;13,0863;34,99;0,8748
463;20131226;18831;4;SO73990;1;0;9,1593;24,49;0,6123
353;20131226;18586;4;SO73991;1;0;1265,6195;2319,99;57,9998
480;20131226;18586;4;SO73991;1;0;0,8565;2,29;0,0573
363;20131226;18610;4;SO73992;1;0;1251,9813;2294,99;57,3748
480;20131226;18610;4;SO73992;1;0;0,8565;2,29;0,0573
353;20131226;18781;4;SO73993;1;0;1265,6195;2319,99;57,9998
537;20131226;18781;4;SO73993;1;0;13,09;35,00;0,875
528;20131226;18781;4;SO73993;1;0;1,8663;4,99;0,1248
480;20131226;18781;4;SO73993;1;0;0,8565;2,29;0,0573
355;20131226;18539;4;SO73994;1;0;1265,6195;2319,99;57,9998
485;20131226;18539;4;SO73994;1;0;8,2205;21,98;0,5495
478;20131226;18539;4;SO73994;1;0;3,7363;9,99;0,2498
477;20131226;18539;4;SO73994;1;0;1,8663;4,99;0,1248
587;20131226;15523;1;SO73995;1;0;419,7784;769,49;19,2373
476;20131226;15523;1;SO73995;1;0;26,1763;69,99;1,7498
225;20131226;15523;1;SO73995;1;0;6,9223;8,99;0,2248
353;20131226;18516;1;SO73996;1;0;1265,6195;2319,99;57,9998
485;20131226;18516;1;SO73996;1;0;8,2205;21,98;0,5495
487;20131226;18516;1;SO73996;1;0;20,5663;54,99;1,3748
484;20131226;18516;1;SO73996;1;0;2,9733;7,95;0,1988
357;20131226;13728;4;SO73997;1;0;1265,6195;2319,99;57,9998
537;20131226;13728;4;SO73997;1;0;13,09;35,00;0,875
485;20131226;13728;4;SO73997;1;0;8,2205;21,98;0,5495
465;20131226;13728;4;SO73997;1;0;9,1593;24,49;0,6123
217;20131226;13728;4;SO73997;1;0;13,0863;34,99;0,8748
353;20131226;21311;6;SO73998;1;0;1265,6195;2319,99;57,9998
537;20131226;21311;6;SO73998;1;0;13,09;35,00;0,875
471;20131226;21311;6;SO73998;1;0;23,749;63,50;1,5875
528;20131226;21311;6;SO73998;1;0;1,8663;4,99;0,1248
361;20131226;18403;1;SO73999;1;0;1251,9813;2294,99;57,3748
478;20131226;18403;1;SO73999;1;0;3,7363;9,99;0,2498
477;20131226;18403;1;SO73999;1;0;1,8663;4,99;0,1248
225;20131226;18403;1;SO73999;1;0;6,9223;8,99;0,2248
355;20131226;13700;4;SO74000;1;0;1265,6195;2319,99;57,9998
485;20131226;13700;4;SO74000;1;0;8,2205;21,98;0,5495
480;20131226;13700;4;SO74000;1;0;0,8565;2,29;0,0573
579;20131226;19454;8;SO74001;1;0;755,1508;1214,85;30,3713
491;20131226;19454;8;SO74001;1;0;41,5723;53,99;1,3498
576;20131226;12302;8;SO74002;1;0;1481,9379;2384,07;59,6018
477;20131226;12302;8;SO74002;1;0;1,8663;4,99;0,1248
479;20131226;12302;8;SO74002;1;0;3,3623;8,99;0,2248
488;20131226;12302;8;SO74002;1;0;41,5723;53,99;1,3498
225;20131226;12302;8;SO74002;1;0;6,9223;8,99;0,2248
380;20131226;22845;9;SO74003;1;0;1554,9479;2443,35;61,0838
479;20131226;22845;9;SO74003;1;0;3,3623;8,99;0,2248
388;20131226;26447;9;SO74004;1;0;713,0798;1120,49;28,0123
214;20131226;26447;9;SO74004;1;0;13,0863;34,99;0,8748
384;20131226;27712;9;SO74005;1;0;713,0798;1120,49;28,0123
491;20131226;27712;9;SO74005;1;0;41,5723;53,99;1,3498
563;20131226;15906;6;SO74006;1;0;1481,9379;2384,07;59,6018
222;20131226;15906;6;SO74006;1;0;13,0863;34,99;0,8748
561;20131226;28099;4;SO74007;1;0;1481,9379;2384,07;59,6018
214;20131226;28099;4;SO74007;1;0;13,0863;34,99;0,8748
465;20131226;28099;4;SO74007;1;0;9,1593;24,49;0,6123
606;20131226;21386;4;SO74008;1;0;343,6496;539,99;13,4998
605;20131226;24308;1;SO74009;1;0;343,6496;539,99;13,4998
477;20131226;24308;1;SO74009;1;0;1,8663;4,99;0,1248
479;20131226;24308;1;SO74009;1;0;3,3623;8,99;0,2248
231;20131226;24308;1;SO74009;1;0;38,4923;49,99;1,2498
225;20131226;24308;1;SO74009;1;0;6,9223;8,99;0,2248
473;20131226;24254;4;SO74010;1;0;23,749;63,50;1,5875
606;20131226;24254;4;SO74010;1;0;343,6496;539,99;13,4998
382;20131226;22061;4;SO74011;1;0;713,0798;1120,49;28,0123
539;20131226;22061;4;SO74011;1;0;9,3463;24,99;0,6248
386;20131226;22220;1;SO74012;1;0;713,0798;1120,49;28,0123
214;20131226;22220;1;SO74012;1;0;13,0863;34,99;0,8748
463;20131226;22220;1;SO74012;1;0;9,1593;24,49;0,6123
390;20131226;21436;1;SO74013;1;0;713,0798;1120,49;28,0123
479;20131226;21436;1;SO74013;1;0;3,3623;8,99;0,2248
477;20131226;21436;1;SO74013;1;0;1,8663;4,99;0,1248
217;20131226;21436;1;SO74013;1;0;13,0863;34,99;0,8748
463;20131226;21436;1;SO74013;1;0;9,1593;24,49;0,6123
384;20131226;21924;1;SO74014;1;0;713,0798;1120,49;28,0123
388;20131226;21434;4;SO74015;1;0;713,0798;1120,49;28,0123
225;20131226;21434;4;SO74015;1;0;6,9223;8,99;0,2248
490;20131226;21434;4;SO74015;1;0;41,5723;53,99;1,3498
386;20131226;20680;6;SO74016;1;0;713,0798;1120,49;28,0123
237;20131226;20680;6;SO74016;1;0;38,4923;49,99;1,2498
582;20131226;19157;1;SO74017;1;0;1082,51;1700,99;42,5248
580;20131226;19276;7;SO74018;1;0;1082,51;1700,99;42,5248
539;20131226;19276;7;SO74018;1;0;9,3463;24,99;0,6248
529;20131226;19276;7;SO74018;1;0;1,4923;3,99;0,0998
214;20131226;19276;7;SO74018;1;0;13,0863;34,99;0,8748
382;20131226;21672;8;SO74019;1;0;713,0798;1120,49;28,0123
222;20131226;21672;8;SO74019;1;0;13,0863;34,99;0,8748
386;20131226;20936;7;SO74020;1;0;713,0798;1120,49;28,0123
477;20131226;20936;7;SO74020;1;0;1,8663;4,99;0,1248
479;20131226;20936;7;SO74020;1;0;3,3623;8,99;0,2248
388;20131226;22318;8;SO74021;1;0;713,0798;1120,49;28,0123
488;20131226;22318;8;SO74021;1;0;41,5723;53,99;1,3498
388;20131226;25577;10;SO74022;1;0;713,0798;1120,49;28,0123
217;20131226;25577;10;SO74022;1;0;13,0863;34,99;0,8748
386;20131226;25489;10;SO74023;1;0;713,0798;1120,49;28,0123
539;20131226;25489;10;SO74023;1;0;9,3463;24,99;0,6248
480;20131226;25489;10;SO74023;1;0;0,8565;2,29;0,0573
384;20131226;25585;10;SO74024;1;0;713,0798;1120,49;28,0123
479;20131226;25585;10;SO74024;1;0;3,3623;8,99;0,2248
477;20131226;25585;10;SO74024;1;0;1,8663;4,99;0,1248
490;20131226;25585;10;SO74024;1;0;41,5723;53,99;1,3498
575;20131226;25463;7;SO74025;1;0;1481,9379;2384,07;59,6018
572;20131226;11364;9;SO74026;1;0;461,4448;742,35;18,5588
604;20131226;29344;9;SO74027;1;0;343,6496;539,99;13,4998
479;20131226;29344;9;SO74027;1;0;3,3623;8,99;0,2248
606;20131226;27471;9;SO74028;1;0;343,6496;539,99;13,4998
473;20131226;27471;9;SO74028;1;0;23,749;63,50;1,5875
595;20131225;13025;9;SO73867;1;0;308,2179;564,99;14,1248
490;20131225;13025;9;SO73867;1;0;41,5723;53,99;1,3498
561;20131225;14045;9;SO73868;1;0;1481,9379;2384,07;59,6018
479;20131225;11078;6;SO73869;1;0;3,3623;8,99;0,2248
477;20131225;11078;6;SO73869;1;0;1,8663;4,99;0,1248
535;20131225;13972;9;SO73870;1;0;9,3463;24,99;0,6248
480;20131225;13972;9;SO73870;1;0;0,8565;2,29;0,0573
539;20131225;14679;9;SO73871;1;0;9,3463;24,99;0,6248
529;20131225;14679;9;SO73871;1;0;1,4923;3,99;0,0998
482;20131225;14679;9;SO73871;1;0;3,3623;8,99;0,2248
234;20131225;12587;9;SO73872;1;0;38,4923;49,99;1,2498
541;20131225;19573;9;SO73873;1;0;10,8423;28,99;0,7248
530;20131225;19573;9;SO73873;1;0;1,8663;4,99;0,1248
353;20131225;15078;10;SO73874;1;0;1265,6195;2319,99;57,9998
217;20131225;15078;10;SO73874;1;0;13,0863;34,99;0,8748
361;20131225;15440;10;SO73875;1;0;1251,9813;2294,99;57,3748
528;20131225;15440;10;SO73875;1;0;1,8663;4,99;0,1248
537;20131225;15440;10;SO73875;1;0;13,09;35,00;0,875
485;20131225;15440;10;SO73875;1;0;8,2205;21,98;0,5495
231;20131225;15440;10;SO73875;1;0;38,4923;49,99;1,2498
598;20131225;16052;7;SO73876;1;0;294,5797;539,99;13,4998
478;20131225;16052;7;SO73876;1;0;3,7363;9,99;0,2498
593;20131225;11432;7;SO73877;1;0;308,2179;564,99;14,1248
485;20131225;11432;7;SO73877;1;0;8,2205;21,98;0,5495
214;20131225;11432;7;SO73877;1;0;13,0863;34,99;0,8748
214;20131225;11711;6;SO73878;1;0;13,0863;34,99;0,8748
489;20131225;11631;6;SO73879;1;0;41,5723;53,99;1,3498
465;20131225;11631;6;SO73879;1;0;9,1593;24,49;0,6123
529;20131225;29133;1;SO73880;1;0;1,4923;3,99;0,0998
222;20131225;29133;1;SO73880;1;0;13,0863;34,99;0,8748
231;20131225;29133;1;SO73880;1;0;38,4923;49,99;1,2498
540;20131225;25200;1;SO73881;1;0;12,1924;32,60;0,815
529;20131225;25200;1;SO73881;1;0;1,4923;3,99;0,0998
473;20131225;25200;1;SO73881;1;0;23,749;63,50;1,5875
528;20131225;23489;1;SO73882;1;0;1,8663;4,99;0,1248
536;20131225;23489;1;SO73882;1;0;11,2163;29,99;0,7498
535;20131225;25853;1;SO73883;1;0;9,3463;24,99;0,6248
480;20131225;25853;1;SO73883;1;0;0,8565;2,29;0,0573
536;20131225;22774;1;SO73884;1;0;11,2163;29,99;0,7498
536;20131225;23076;4;SO73885;1;0;11,2163;29,99;0,7498
477;20131225;20695;4;SO73886;1;0;1,8663;4,99;0,1248
478;20131225;20695;4;SO73886;1;0;3,7363;9,99;0,2498
478;20131225;15815;6;SO73887;1;0;3,7363;9,99;0,2498
477;20131225;15815;6;SO73887;1;0;1,8663;4,99;0,1248
214;20131225;15815;6;SO73887;1;0;13,0863;34,99;0,8748
